sscore,avg(pos),avg(neg)
4042,0.3230769230769231,0.8461538461538461
6423,0.4383561643835616,0.863013698630137
5878,0.32954545454545453,0.9431818181818182
29097,0.352112676056338,0.8908450704225352
6397,0.42758620689655175,0.896551724137931
4863,0.42028985507246375,0.927536231884058
665,0.421875,0.8359375
11287,0.313953488372093,0.9302325581395349
31801,0.4421052631578947,0.9157894736842105
5746,0.3691275167785235,0.8926174496644296
4141,0.3253968253968254,0.9206349206349206
6051,0.48484848484848486,0.9545454545454546
8056,0.27906976744186046,0.9302325581395349
8747,0.3902439024390244,0.8536585365853658
3198,0.31746031746031744,0.8888888888888888
6875,0.4411764705882353,0.8235294117647058
4145,0.3978494623655914,0.8709677419354839
2207,0.47368421052631576,0.9736842105263158
16982,0.47058823529411764,0.9411764705882353
8355,0.42857142857142855,0.8571428571428571
4898,0.39622641509433965,0.8679245283018868
7452,0.2765957446808511,0.9574468085106383
6895,0.2,0.96
4747,0.26666666666666666,0.9333333333333333
4088,0.2714285714285714,0.8714285714285714
4715,0.47368421052631576,0.8421052631578947
14157,0.1935483870967742,0.9354838709677419
16424,0.37397034596375617,0.8352553542009885
107,0.4368794326241135,0.8950354609929078
882,0.3545816733067729,0.8884462151394422
20972,0.3037974683544304,0.9367088607594937
271,0.40540540540540543,0.8990990990990991
221,0.39244186046511625,0.8895348837209303
266,0.43258426966292135,0.9129213483146067
5804,0.37640449438202245,0.8707865168539326
1817,0.3111111111111111,0.8222222222222222
3607,0.4818181818181818,0.9363636363636364
12874,0.5060240963855421,0.9518072289156626
17549,0.39090909090909093,0.8909090909090909
13028,0.3717948717948718,0.9102564102564102
3886,0.4827586206896552,0.9310344827586207
6066,0.35,0.975
22063,0.31891891891891894,0.8432432432432433
37256,0.41626794258373206,0.8947368421052632
63170,0.3893805309734513,0.8960176991150443
7680,0.32710280373831774,0.8411214953271028
1862,0.38372093023255816,0.8604651162790697
26025,0.38235294117647056,0.8941176470588236
11018,0.4299363057324841,0.8885350318471338
3733,0.395,0.86
7987,0.4107142857142857,0.8392857142857143
14917,0.375,0.9431818181818182
1150,0.34177215189873417,0.8987341772151899
20717,0.2980769230769231,0.9038461538461539
2879,0.35714285714285715,0.8571428571428571
23990,0.3509933774834437,0.8543046357615894
3094,0.36464088397790057,0.8839779005524862
2164,0.3532934131736527,0.8862275449101796
424,0.422360248447205,0.8850931677018633
21770,0.3407821229050279,0.9245810055865922
8350,0.36538461538461536,0.9230769230769231
7402,0.28,0.92
1769,0.37089201877934275,0.8779342723004695
33537,0.41642228739002934,0.8914956011730205
24380,0.3263888888888889,0.8611111111111112
2291,0.3591549295774648,0.8380281690140845
6592,0.31746031746031744,0.873015873015873
1124,0.4578313253012048,0.891566265060241
6611,0.3372093023255814,0.8953488372093024
3608,0.366412213740458,0.9083969465648855
29189,0.3853211009174312,0.8899082568807339
6042,0.21875,1.0
3779,0.38,0.84
3554,0.390625,0.90625
17096,0.44680851063829785,0.851063829787234
997,0.373015873015873,0.9285714285714286
7787,0.6285714285714286,0.8285714285714286
6746,0.18181818181818182,1.0
30461,0.4513888888888889,0.9097222222222222
2275,0.41304347826086957,0.8695652173913043
11400,0.4067796610169492,0.8135593220338984
9244,0.46808510638297873,0.8085106382978723
47361,0.3333333333333333,0.8260869565217391
1898,0.2857142857142857,0.8319327731092437
7000,0.3333333333333333,0.9191919191919192
5613,0.43529411764705883,0.8470588235294118
3005,0.33884297520661155,0.9338842975206612
6679,0.5125,0.9125
12580,0.48717948717948717,0.8974358974358975
13546,0.39492753623188404,0.822463768115942
789,0.3949843260188088,0.890282131661442
16301,0.3148148148148148,0.9814814814814815
2705,0.3895582329317269,0.9076305220883534
9,0.5425347222222222,0.9071180555555556
744,0.32189973614775724,0.8891820580474934
6853,0.35526315789473684,0.7763157894736842
7191,0.3333333333333333,0.8947368421052632
45025,0.4066543438077634,0.88909426987061
3586,0.2786885245901639,0.7377049180327869
39864,0.3157894736842105,0.9473684210526315
4053,0.35714285714285715,0.8809523809523809
3174,0.23904382470119523,0.8924302788844621
7831,0.23863636363636365,0.9431818181818182
24064,0.38132295719844356,0.8793774319066148
2076,0.37623762376237624,0.8613861386138614
7143,0.36585365853658536,1.0
2365,0.4166666666666667,0.8888888888888888
5912,0.3611111111111111,0.8888888888888888
17468,0.3181818181818182,0.9772727272727273
407,0.45493562231759654,0.9399141630901288
316,0.3557312252964427,0.9367588932806324
4748,0.391304347826087,0.9130434782608695
554,0.32751091703056767,0.8995633187772926
897,0.35036496350364965,0.8832116788321168
8967,0.3157894736842105,0.9210526315789473
5344,0.37142857142857144,0.9142857142857143
9656,0.29310344827586204,0.8793103448275862
1675,0.4897959183673469,0.8775510204081632
23457,0.4416243654822335,0.7817258883248731
7978,0.43283582089552236,0.8582089552238806
8219,0.36,0.8533333333333334
14714,0.2835820895522388,0.8805970149253731
21520,0.3302752293577982,0.8348623853211009
15781,0.35802469135802467,0.8950617283950617
920,0.4444444444444444,0.8425925925925926
1476,0.42105263157894735,0.8888888888888888
7149,0.36666666666666664,0.9333333333333333
2191,0.3717948717948718,0.8974358974358975
6937,0.21739130434782608,0.9565217391304348
11899,0.3389830508474576,0.847457627118644
4442,0.4666666666666667,0.9
4731,0.23809523809523808,0.8571428571428571
968,0.35036496350364965,0.8540145985401459
2418,0.41379310344827586,0.903448275862069
14074,0.4105263157894737,0.8526315789473684
5403,0.0,1.0
4510,0.3225806451612903,0.782258064516129
17821,0.3488372093023256,0.8372093023255814
3960,0.43243243243243246,0.8918918918918919
9953,0.4827586206896552,0.9310344827586207
2429,0.5,0.95
6003,0.4957983193277311,0.9327731092436975
21695,0.3836734693877551,0.926530612244898
27,0.46173254835996635,0.9175777964676198
63,0.44590417310664604,0.9072642967542504
2281,0.31176470588235294,0.8411764705882353
389,0.42038216560509556,0.8789808917197452
32928,0.4881889763779528,0.9212598425196851
35698,0.3728813559322034,0.902542372881356
1531,0.41721854304635764,0.8675496688741722
933,0.3694581280788177,0.8571428571428571
397,0.4295774647887324,0.897887323943662
447,0.44776119402985076,0.900497512437811
856,0.45098039215686275,0.8954248366013072
47677,0.37801204819277107,0.9367469879518072
4950,0.3712871287128713,0.8762376237623762
2255,0.39473684210526316,0.9210526315789473
4011,0.3958333333333333,0.8958333333333334
8328,0.2647058823529412,0.8088235294117647
5955,0.3522727272727273,0.9204545454545454
7153,0.3560606060606061,0.8484848484848485
1570,0.4186046511627907,0.8294573643410853
959,0.3619631901840491,0.8343558282208589
23756,0.43023255813953487,0.9069767441860465
5239,0.3712121212121212,0.8409090909090909
5473,0.3644067796610169,0.8898305084745762
5056,0.2972972972972973,0.7837837837837838
3857,0.25196850393700787,0.9133858267716536
1516,0.4396551724137931,0.896551724137931
21766,0.3333333333333333,0.9411764705882353
7644,0.39628482972136225,0.913312693498452
158,0.3723196881091618,0.9005847953216374
33859,0.325,0.9
12289,0.4,0.9058823529411765
1623,0.4367816091954023,0.8850574712643678
14305,0.3488372093023256,0.875968992248062
10563,0.29411764705882354,0.8823529411764706
32305,0.3979591836734694,0.8877551020408163
4739,0.38095238095238093,0.9047619047619048
4801,0.3333333333333333,1.0
2703,0.3484848484848485,0.8636363636363636
7791,0.39814814814814814,0.9259259259259259
754,0.39080459770114945,0.8773946360153256
2758,0.358695652173913,0.9130434782608695
2172,0.36764705882352944,0.8970588235294118
8186,0.2916666666666667,0.75
9033,0.328125,0.78125
4717,0.42528735632183906,0.8275862068965517
18828,0.4,0.8888888888888888
7933,0.3584905660377358,0.9433962264150944
796,0.3443708609271523,0.8874172185430463
5302,0.35,0.8833333333333333
1693,0.46,0.9
19281,0.27631578947368424,0.9736842105263158
22484,0.3698630136986301,0.8904109589041096
2920,0.391304347826087,0.9347826086956522
8396,0.391812865497076,0.8011695906432749
2170,0.2631578947368421,0.868421052631579
5622,0.25,0.8214285714285714
5943,0.3333333333333333,1.0
3668,0.3333333333333333,0.8405797101449275
2084,0.3333333333333333,0.9393939393939394
2760,0.44,0.88
4698,0.41379310344827586,0.8735632183908046
56,0.45255474452554745,0.9058394160583941
2864,0.24880382775119617,0.9354066985645934
2287,0.42696629213483145,0.898876404494382
21005,0.3893805309734513,0.9690265486725663
51,0.4618585298196949,0.912621359223301
3093,0.36507936507936506,0.8095238095238095
2650,0.3684210526315789,0.8771929824561403
21038,0.35294117647058826,0.9117647058823529
40781,0.43333333333333335,0.8785714285714286
2741,0.35802469135802467,0.9320987654320988
1267,0.4606741573033708,0.797752808988764
3261,0.3431952662721893,0.9408284023668639
21137,0.3170731707317073,0.9390243902439024
22432,0.40963855421686746,0.9096385542168675
5650,0.3404255319148936,0.8936170212765957
2743,0.33098591549295775,0.9577464788732394
25710,0.36423841059602646,0.8543046357615894
3836,0.3283582089552239,0.9104477611940298
5234,0.31958762886597936,0.9278350515463918
28515,0.3626373626373626,0.8571428571428571
4671,0.41284403669724773,0.9357798165137615
4304,0.35294117647058826,0.9215686274509803
7035,0.2571428571428571,0.9428571428571428
40279,0.3231939163498099,0.8973384030418251
32872,0.4083333333333333,0.9166666666666666
9257,0.37404580152671757,0.8282442748091603
46596,0.4397590361445783,0.8795180722891566
7126,0.3130434782608696,0.8347826086956521
5186,0.3614457831325301,0.963855421686747
8825,0.3614457831325301,0.8674698795180723
12259,0.38961038961038963,0.922077922077922
2818,0.3333333333333333,0.782051282051282
2553,0.2765957446808511,0.8723404255319149
5064,0.30158730158730157,0.9682539682539683
6939,0.2972972972972973,0.8783783783783784
7446,0.3253968253968254,0.9365079365079365
7242,0.3333333333333333,0.7738095238095238
6688,0.43434343434343436,0.898989898989899
4493,0.6666666666666666,0.9166666666666666
6243,0.3888888888888889,0.9166666666666666
6545,0.5,1.0
4353,0.3392857142857143,0.9285714285714286
8286,0.36363636363636365,1.0
178,0.4481132075471698,0.9363207547169812
31954,0.29797979797979796,0.8484848484848485
353,0.40942028985507245,0.8804347826086957
702,0.3918918918918919,0.8716216216216216
13468,0.39285714285714285,0.8520408163265306
21050,0.42272727272727273,0.8636363636363636
33325,0.39195979899497485,0.8793969849246231
1698,0.3568075117370892,0.8732394366197183
11960,0.456,0.876
7328,0.375,0.71875
35932,0.41131105398457585,0.8868894601542416
2270,0.3358208955223881,0.8805970149253731
20783,0.4072164948453608,0.9226804123711341
45646,0.38011695906432746,0.9473684210526315
2444,0.3565217391304348,0.8652173913043478
7109,0.3977272727272727,0.9545454545454546
5182,0.41,0.8
31826,0.3492063492063492,0.8783068783068783
25222,0.3695652173913043,0.9130434782608695
10866,0.43902439024390244,0.926829268292683
24174,0.3412698412698413,0.843915343915344
4331,0.3253012048192771,0.9156626506024096
11271,0.40350877192982454,0.9298245614035088
9452,0.34579439252336447,0.8411214953271028
6709,0.40404040404040403,0.898989898989899
1164,0.37,0.9
4445,0.46153846153846156,0.9615384615384616
4528,0.5217391304347826,0.8043478260869565
7460,0.4666666666666667,0.8166666666666667
1739,0.4166666666666667,0.9166666666666666
4090,0.2413793103448276,0.896551724137931
3042,0.36363636363636365,0.9545454545454546
6613,0.36551724137931035,0.9310344827586207
5712,0.42105263157894735,0.9342105263157895
2874,0.3230769230769231,0.8153846153846154
9545,0.3181818181818182,0.8636363636363636
4076,0.23809523809523808,0.9523809523809523
2420,0.46808510638297873,0.9574468085106383
3502,0.2983257229832572,0.8721461187214612
239,0.4111776447105788,0.8882235528942116
4817,0.3684210526315789,0.8848684210526315
29415,0.4551282051282051,0.8782051282051282
4637,0.41237113402061853,0.9587628865979382
10238,0.38461538461538464,0.8461538461538461
1923,0.3626373626373626,0.967032967032967
1437,0.36666666666666664,0.8333333333333334
6674,0.2967914438502674,0.9295900178253119
234,0.4120734908136483,0.8976377952755905
34038,0.37549407114624506,0.9209486166007905
610,0.3898305084745763,0.903954802259887
3595,0.36666666666666664,0.84
9109,0.3783783783783784,0.8648648648648649
9100,0.39790575916230364,0.8167539267015707
5406,0.3855421686746988,0.927710843373494
6996,0.3548387096774194,0.9032258064516129
341,0.37822349570200575,0.8911174785100286
3905,0.4537037037037037,0.9351851851851852
9644,0.38461538461538464,0.7692307692307693
7744,0.30952380952380953,0.8571428571428571
5326,0.3873239436619718,0.9436619718309859
10133,0.4411764705882353,0.8970588235294118
891,0.3310344827586207,0.8689655172413793
41497,0.39759036144578314,0.9036144578313253
25322,0.3817663817663818,0.8888888888888888
37675,0.36721311475409835,0.9180327868852459
1761,0.2978723404255319,0.8936170212765957
3870,0.46788990825688076,0.926605504587156
6336,0.3333333333333333,0.9411764705882353
10533,0.29411764705882354,0.9495798319327731
7075,0.24193548387096775,0.9032258064516129
3418,0.41818181818181815,0.8727272727272727
8023,0.39568345323741005,0.935251798561151
3193,0.38181818181818183,0.9636363636363636
8503,0.39344262295081966,0.8852459016393442
5255,0.05263157894736842,0.6842105263157895
15301,0.36923076923076925,0.9230769230769231
36040,0.30864197530864196,0.8765432098765432
7962,0.42857142857142855,0.9047619047619048
4010,0.53125,0.90625
6153,0.3617021276595745,0.8404255319148937
5714,0.29411764705882354,0.9264705882352942
9505,0.32,0.88
4294,0.4117647058823529,0.8823529411764706
574,0.444121915820029,0.8940493468795355
2037,0.3142857142857143,0.8857142857142857
20959,0.3888888888888889,0.9145299145299145
1514,0.3901098901098901,0.9065934065934066
3758,0.34375,0.85625
1800,0.3516483516483517,0.8846153846153846
38903,0.4549019607843137,0.8666666666666667
14155,0.3888888888888889,0.8253968253968254
3318,0.3531746031746032,0.8253968253968254
1955,0.3484848484848485,0.8737373737373737
3566,0.3225806451612903,0.8225806451612904
150,0.3890977443609023,0.9078947368421053
5933,0.28,0.84
36266,0.3363914373088685,0.8715596330275229
5139,0.3783783783783784,0.8288288288288288
6015,0.4666666666666667,0.8444444444444444
4975,0.37037037037037035,0.9444444444444444
9871,0.46511627906976744,0.8682170542635659
2259,0.2727272727272727,0.8238636363636364
279,0.34615384615384615,0.9134615384615384
30791,0.3497942386831276,0.9259259259259259
23346,0.3902439024390244,0.9329268292682927
1545,0.39436619718309857,0.9014084507042254
5084,0.34459459459459457,0.8918918918918919
23842,0.3786407766990291,0.883495145631068
9027,0.30434782608695654,0.9456521739130435
5653,0.13793103448275862,1.0
7025,0.27419354838709675,0.8548387096774194
10773,0.3770491803278688,0.8688524590163934
14258,0.2947761194029851,0.7611940298507462
11205,0.3493975903614458,0.8795180722891566
7001,0.35714285714285715,0.7142857142857143
4610,0.3114754098360656,0.9016393442622951
4626,0.3707865168539326,0.9325842696629213
8437,0.35074626865671643,0.9776119402985075
31084,0.4396887159533074,0.8832684824902723
8011,0.3382352941176471,0.8382352941176471
6610,0.4463276836158192,0.8926553672316384
2985,0.3953488372093023,0.9302325581395349
7957,0.2361111111111111,0.9444444444444444
14731,0.3684210526315789,0.8157894736842105
3253,0.4,0.8823529411764706
5097,0.2916666666666667,0.8333333333333334
1426,0.379746835443038,0.8987341772151899
6062,0.32673267326732675,0.8811881188118812
8992,0.42105263157894735,0.9473684210526315
3658,0.4215686274509804,0.9019607843137255
13202,0.3137254901960784,0.9215686274509803
29968,0.39184952978056425,0.896551724137931
608,0.44387755102040816,0.923469387755102
52,0.45454545454545453,0.9061818181818182
4534,0.4484848484848485,0.9090909090909091
6781,0.29310344827586204,0.9310344827586207
4839,0.38095238095238093,0.9166666666666666
5928,0.3756345177664975,0.883248730964467
9581,0.3076923076923077,0.8461538461538461
40804,0.30434782608695654,0.9130434782608695
7098,0.2892561983471074,0.9421487603305785
146,0.4052044609665427,0.9182156133828996
2790,0.3559322033898305,0.923728813559322
2219,0.3880597014925373,0.8731343283582089
2066,0.35,0.8833333333333333
1987,0.47115384615384615,0.9326923076923077
6328,0.3905191873589165,0.8871331828442438
1307,0.4502923976608187,0.935672514619883
4524,0.3793103448275862,0.8362068965517241
5053,0.27,0.83
14107,0.425,0.93
4217,0.35714285714285715,0.8406593406593407
20436,0.3803680981595092,0.9263803680981595
1263,0.4577114427860697,0.900497512437811
9487,0.3469387755102041,0.9387755102040817
1328,0.35119047619047616,0.9047619047619048
4988,0.35658914728682173,0.9224806201550387
546,0.4625,0.93125
1762,0.3299492385786802,0.8578680203045685
346,0.35379061371841153,0.9097472924187726
2714,0.4065934065934066,0.9120879120879121
694,0.4380952380952381,0.8952380952380953
3961,0.40217391304347827,0.967391304347826
32733,0.33014354066985646,0.9282296650717703
4447,0.37037037037037035,0.9074074074074074
5715,0.46987951807228917,0.891566265060241
2415,0.4142857142857143,0.8857142857142857
34322,0.28440366972477066,0.8623853211009175
9119,0.41338582677165353,0.7637795275590551
11318,0.35294117647058826,0.9529411764705882
23350,0.42857142857142855,0.8988095238095238
5521,0.375,0.8472222222222222
7534,0.3493975903614458,0.8554216867469879
6463,0.37593984962406013,0.9323308270676691
3558,0.3333333333333333,0.9166666666666666
8974,0.42857142857142855,0.9795918367346939
10469,0.3673469387755102,0.9387755102040817
5494,0.3235294117647059,0.8529411764705882
3838,0.5277777777777778,0.9444444444444444
6994,0.29333333333333333,0.9733333333333334
6572,0.29310344827586204,0.896551724137931
10698,0.5588235294117647,0.9705882352941176
3645,0.5208333333333334,0.7916666666666666
2634,0.40298507462686567,0.9253731343283582
6379,0.30952380952380953,0.9523809523809523
9066,0.5217391304347826,0.9565217391304348
6725,0.3870967741935484,0.7741935483870968
1849,0.46551724137931033,0.9137931034482759
3715,0.36046511627906974,0.813953488372093
5073,0.17647058823529413,0.9411764705882353
11882,0.3208955223880597,0.832089552238806
23997,0.35018050541516244,0.8808664259927798
3809,0.40625,0.822265625
585,0.4835164835164835,0.8736263736263736
4750,0.31140350877192985,0.9385964912280702
6629,0.4148936170212766,0.8297872340425532
42279,0.3024193548387097,0.907258064516129
4301,0.3277310924369748,0.9411764705882353
14783,0.415929203539823,0.9734513274336283
11039,0.32666666666666666,0.8666666666666667
5081,0.39655172413793105,0.8620689655172413
4580,0.3787878787878788,0.9090909090909091
2898,0.3793103448275862,0.9080459770114943
6599,0.375,0.8125
3423,0.34459459459459457,0.8851351351351351
2140,0.4056603773584906,0.8867924528301887
24100,0.34285714285714286,0.8571428571428571
1236,0.38738738738738737,0.8738738738738738
5281,0.34210526315789475,0.9210526315789473
27801,0.38823529411764707,0.8941176470588236
5049,0.3181818181818182,0.8961038961038961
6099,0.3069306930693069,0.8514851485148515
7141,0.3103448275862069,0.9655172413793104
1103,0.29508196721311475,0.907103825136612
2114,0.3687150837988827,0.8994413407821229
1046,0.36153846153846153,0.9230769230769231
3387,0.3490566037735849,0.8773584905660378
7437,0.3473684210526316,0.8736842105263158
16017,0.42574257425742573,0.9108910891089109
6942,0.35384615384615387,0.8923076923076924
2567,0.40816326530612246,0.8979591836734694
3216,0.3225806451612903,0.946236559139785
5471,0.3181818181818182,0.9090909090909091
38505,0.32996632996632996,0.8417508417508418
3029,0.3472222222222222,0.8888888888888888
577,0.39819004524886875,0.9411764705882353
3813,0.2,1.0
3378,0.2956521739130435,0.8956521739130435
446,0.41626794258373206,0.8899521531100478
5508,0.28125,0.875
7492,0.4398148148148148,0.9351851851851852
6565,0.42857142857142855,0.9285714285714286
2658,0.3584905660377358,0.9433962264150944
28375,0.2847682119205298,0.9072847682119205
7150,0.38235294117647056,0.9215686274509803
861,0.4074074074074074,0.9382716049382716
6876,0.3783783783783784,0.8648648648648649
1253,0.4019138755980861,0.8899521531100478
24818,0.30128205128205127,0.9358974358974359
6889,0.3684210526315789,0.9122807017543859
459,0.3864734299516908,0.9371980676328503
12937,0.4024390243902439,0.8902439024390244
6217,0.4,0.9
7509,0.38666666666666666,0.88
5317,0.30357142857142855,0.8333333333333334
8551,0.5401069518716578,0.9197860962566845
11442,0.20833333333333334,0.9583333333333334
4716,0.3561643835616438,0.8904109589041096
9926,0.34615384615384615,0.8846153846153846
5512,0.25,0.8125
4316,0.2,0.9
5082,0.5,0.875
2885,0.421875,0.953125
9634,0.4134078212290503,0.8770949720670391
16312,0.4044943820224719,0.7752808988764045
5921,0.2682926829268293,0.9512195121951219
2412,0.4323308270676692,0.8233082706766918
15105,0.358974358974359,0.8205128205128205
17014,0.36036036036036034,0.8198198198198198
174,0.4182242990654206,0.8995327102803738
9086,0.3643410852713178,0.8837209302325582
2455,0.27586206896551724,0.9310344827586207
10993,0.36633663366336633,0.8861386138613861
712,0.4421052631578947,0.8821052631578947
5877,0.3485714285714286,0.8742857142857143
5497,0.4011627906976744,0.8604651162790697
39337,0.34763948497854075,0.9055793991416309
21132,0.35802469135802467,0.9382716049382716
4840,0.33146067415730335,0.8876404494382022
3951,0.3142857142857143,0.8
4189,0.411214953271028,0.8411214953271028
19949,0.41134751773049644,0.8936170212765957
1821,0.39325842696629215,0.8876404494382022
946,0.3652173913043478,0.9304347826086956
2018,0.33121019108280253,0.9490445859872612
7416,0.4262295081967213,0.9508196721311475
13492,0.4090909090909091,0.8818181818181818
14110,0.29523809523809524,0.9142857142857143
2419,0.391304347826087,0.9304347826086956
16523,0.3858267716535433,0.9448818897637795
2579,0.47435897435897434,0.9230769230769231
7790,0.3333333333333333,0.803921568627451
25921,0.454242928452579,0.8119800332778702
825,0.40540540540540543,0.9351351351351351
1641,0.3488372093023256,0.9612403100775194
4291,0.3776223776223776,0.8251748251748252
6133,0.28888888888888886,0.9111111111111111
3646,0.3370165745856354,0.850828729281768
14410,0.3404255319148936,0.851063829787234
3238,0.25,0.75
14475,0.3577981651376147,0.8853211009174312
24058,0.3697916666666667,0.921875
26875,0.42857142857142855,0.906832298136646
25552,0.4222222222222222,0.8777777777777778
6342,0.48484848484848486,0.9090909090909091
7243,0.3225806451612903,0.967741935483871
11047,0.425,0.9125
4286,0.5,0.75
6505,0.2994350282485876,0.903954802259887
6079,0.3235294117647059,0.8529411764705882
9873,0.37735849056603776,0.9622641509433962
27137,0.43832020997375326,0.937007874015748
30972,0.40080160320641284,0.9118236472945892
5236,0.3443526170798898,0.9146005509641874
17,0.47928043687761,0.9065210407966592
2647,0.3333333333333333,0.8703703703703703
79,0.43333333333333335,0.9
661,0.3076923076923077,0.9230769230769231
10010,0.3409090909090909,0.9318181818181818
14185,0.3256880733944954,0.908256880733945
18921,0.41739130434782606,0.8347826086956521
2826,0.38580246913580246,0.9012345679012346
6421,0.42168674698795183,0.8313253012048193
170,0.4492753623188406,0.9109730848861284
7049,0.35714285714285715,0.9047619047619048
4910,0.3597122302158273,0.9136690647482014
3922,0.43434343434343436,0.8888888888888888
33725,0.4,0.8409090909090909
209,0.4397905759162304,0.8795811518324608
8099,0.3076923076923077,0.9538461538461539
25090,0.38028169014084506,0.8943661971830986
1060,0.41576506955177744,0.9149922720247295
1346,0.38636363636363635,0.9318181818181818
39986,0.3907103825136612,0.9344262295081968
1342,0.375,0.9117647058823529
6617,0.34210526315789475,0.868421052631579
11099,0.35294117647058826,0.9117647058823529
11402,0.3023255813953488,0.8837209302325582
26578,0.37130801687763715,0.9113924050632911
25803,0.3888888888888889,0.8518518518518519
4166,0.4,0.903448275862069
8981,0.4205607476635514,0.897196261682243
7310,0.4489795918367347,0.9285714285714286
4083,0.3333333333333333,0.881578947368421
8061,0.272,0.848
5879,0.32967032967032966,0.945054945054945
4681,0.36923076923076925,0.9
18926,0.4027777777777778,0.9375
5125,0.20833333333333334,0.9166666666666666
30747,0.32158590308370044,0.8458149779735683
43934,0.42704626334519574,0.9145907473309609
5166,0.35294117647058826,0.9150326797385621
1453,0.32857142857142857,0.8571428571428571
4213,0.3287671232876712,0.9383561643835616
6399,0.36,0.68
6485,0.3897058823529412,0.9117647058823529
2786,0.4807692307692308,0.7788461538461539
11051,0.34285714285714286,0.9714285714285714
4938,0.40298507462686567,0.9104477611940298
2107,0.42028985507246375,0.9130434782608695
5369,0.4166666666666667,0.9444444444444444
6385,0.42105263157894735,0.9473684210526315
8242,0.4166666666666667,0.9166666666666666
3915,0.3333333333333333,0.5833333333333334
4281,0.35877862595419846,0.8015267175572519
8715,0.35714285714285715,0.8928571428571429
59565,0.40625,0.875
738,0.3722627737226277,0.927007299270073
15079,0.3948339483394834,0.8339483394833949
103,0.4359637774902975,0.9029754204398448
253,0.38478747203579416,0.9217002237136466
2665,0.38524590163934425,0.9016393442622951
3501,0.33739837398373984,0.9024390243902439
27537,0.35714285714285715,0.9489795918367347
21652,0.44776119402985076,0.8656716417910447
236,0.41823899371069184,0.9119496855345912
3004,0.43434343434343436,0.9090909090909091
675,0.37272727272727274,0.9045454545454545
10252,0.3972602739726027,0.9657534246575342
23312,0.3948051948051948,0.8779220779220779
1629,0.37058823529411766,0.8176470588235294
1484,0.34615384615384615,0.8974358974358975
25100,0.31862745098039214,0.8431372549019608
12096,0.34545454545454546,0.9090909090909091
5477,0.45,0.8333333333333334
5647,0.3333333333333333,0.8797814207650273
8898,0.40336134453781514,0.8613445378151261
14652,0.3418803418803419,0.9230769230769231
40923,0.449438202247191,0.9550561797752809
7327,0.4125874125874126,0.8531468531468531
32876,0.42,0.8466666666666667
39892,0.375,0.9407894736842105
1116,0.30864197530864196,0.9012345679012346
989,0.44954128440366975,0.8899082568807339
8062,0.2558139534883721,0.9069767441860465
9124,0.39263803680981596,0.9141104294478528
34540,0.44,0.92
20292,0.3925233644859813,0.8691588785046729
28399,0.40625,0.9479166666666666
5457,0.3246753246753247,0.8961038961038961
7556,0.2631578947368421,0.9473684210526315
6702,0.36046511627906974,0.8488372093023255
11895,0.4295774647887324,0.8873239436619719
5612,0.328,0.928
12703,0.4891304347826087,0.875
2240,0.3582089552238806,0.8805970149253731
4410,0.3673469387755102,0.9183673469387755
3943,0.3142857142857143,0.9428571428571428
3251,0.449438202247191,0.8876404494382022
7810,0.3448275862068966,0.9310344827586207
7172,0.3108108108108108,0.9054054054054054
4409,0.33076923076923076,0.9153846153846154
17833,0.3882978723404255,0.8776595744680851
1896,0.2803738317757009,0.9345794392523364
10270,0.42857142857142855,0.9428571428571428
2338,0.3333333333333333,0.8380952380952381
2180,0.32558139534883723,0.9534883720930233
9158,0.2553191489361702,0.8085106382978723
9679,0.5,0.8666666666666667
8656,0.375,0.9583333333333334
36074,0.3450087565674256,0.8984238178633975
17225,0.4266666666666667,0.8266666666666667
4315,0.3208955223880597,0.9253731343283582
24561,0.3178294573643411,0.9255813953488372
5262,0.4166666666666667,0.9166666666666666
6787,0.3333333333333333,0.7962962962962963
2755,0.3652173913043478,0.9217391304347826
5490,0.4166666666666667,0.9027777777777778
3756,0.34814814814814815,0.837037037037037
6111,0.3088235294117647,0.9117647058823529
39636,0.350210970464135,0.8607594936708861
35889,0.41015625,0.89453125
33738,0.3537519142419602,0.8805513016845329
3409,0.3333333333333333,0.8333333333333334
276,0.3944723618090452,0.9045226130653267
6277,0.3372093023255814,0.8488372093023255
1287,0.3723404255319149,0.7978723404255319
509,0.3592814371257485,0.9101796407185628
18997,0.43356643356643354,0.8041958041958042
4080,0.2391304347826087,0.782608695652174
12871,0.3434343434343434,0.8585858585858586
3549,0.36065573770491804,0.9426229508196722
24219,0.35967302452316074,0.7956403269754768
14845,0.4024390243902439,0.9146341463414634
24536,0.4953271028037383,0.9439252336448598
1250,0.3791208791208791,0.8461538461538461
21186,0.3409090909090909,0.8727272727272727
17782,0.4144144144144144,0.8558558558558559
4067,0.34806629834254144,0.8839779005524862
1334,0.3333333333333333,0.8666666666666667
7253,0.4666666666666667,0.9333333333333333
19826,0.4594594594594595,0.9527027027027027
3137,0.3559322033898305,0.7457627118644068
18407,0.42727272727272725,0.9
592,0.39037433155080214,0.893048128342246
8134,0.3125,0.9583333333333334
9770,0.3416666666666667,0.9083333333333333
5967,0.28,1.0
17533,0.28431372549019607,0.9019607843137255
7926,0.3448275862068966,0.896551724137931
35068,0.29411764705882354,0.9588235294117647
9388,0.4057971014492754,0.9202898550724637
7725,0.3870967741935484,0.9193548387096774
7112,0.4222222222222222,0.9111111111111111
7981,0.15,0.8
